ID	symbol
ENSMUSG00000085852	Gm13807
ENSMUSG00000085861	Armh2
ENSMUSG00000085870	Gm12829
ENSMUSG00000085871	Ube2uos
ENSMUSG00000085873	Ttc39aos1
ENSMUSG00000085880	Gm15229
ENSMUSG00000085881	Gm15912
ENSMUSG00000085886	D030047H15Rik
ENSMUSG00000085887	Arhgap27os3
ENSMUSG00000085888	Gm12224
ENSMUSG00000085889	1700054M17Rik
ENSMUSG00000085890	Tnfsf13os
ENSMUSG00000085893	Gm12091
ENSMUSG00000085896	5330429C05Rik
ENSMUSG00000085897	Gm11604
ENSMUSG00000085898	Gm6689
ENSMUSG00000085900	A930041C12Rik
ENSMUSG00000085903	Gm15340
ENSMUSG00000085905	Gm14273
ENSMUSG00000085912	Trp53cor1
ENSMUSG00000085923	Gm12781
ENSMUSG00000085924	Gm8980
ENSMUSG00000085925	Rtl1
ENSMUSG00000085928	4933427I22Rik
ENSMUSG00000085933	Tmem61
ENSMUSG00000085937	Ccdc42os
ENSMUSG00000085938	Gm14371
ENSMUSG00000085940	4930405D11Rik
ENSMUSG00000085946	AA387200
ENSMUSG00000085952	Gm12315
ENSMUSG00000085957	Syna
ENSMUSG00000085958	A930019D19Rik
ENSMUSG00000085961	Gm15904
ENSMUSG00000085962	Gm40910
ENSMUSG00000085967	Gm12530
ENSMUSG00000085975	Gm13572
ENSMUSG00000085980	Gm12408
ENSMUSG00000085995	Gm2788
ENSMUSG00000086004	Gm7805
ENSMUSG00000086006	Gm13293
ENSMUSG00000086007	1700057H21Rik
ENSMUSG00000086008	Gm15232
ENSMUSG00000086010	Gm15318
ENSMUSG00000086013	Gm15706
ENSMUSG00000086021	Gm15767
ENSMUSG00000086022	Rad51ap2
ENSMUSG00000086026	Gm12374
ENSMUSG00000086029	Pax6os1
ENSMUSG00000086040	Wipf3
ENSMUSG00000086056	Gm4846
ENSMUSG00000086060	Gm16084
ENSMUSG00000086066	4930423M02Rik
ENSMUSG00000086070	8430436N08Rik
ENSMUSG00000086076	Ncr3-ps
ENSMUSG00000086080	1700123O12Rik
ENSMUSG00000086095	Gm15328
ENSMUSG00000086109	Gm13391
ENSMUSG00000086111	Gm15326
ENSMUSG00000086112	4930563I02Rik
ENSMUSG00000086126	Evx1os
ENSMUSG00000086128	St8sia3os
ENSMUSG00000086135	1700001J04Rik
ENSMUSG00000086136	Gm12718
ENSMUSG00000086141	9030622O22Rik
ENSMUSG00000086142	Ppp4r3c-ps
ENSMUSG00000086150	Bach2os
ENSMUSG00000086152	Gm11454
ENSMUSG00000086155	9430041J12Rik
ENSMUSG00000086158	Pierce2
ENSMUSG00000086161	Gm15389
ENSMUSG00000086164	Gm13029
ENSMUSG00000086166	Gm14342
ENSMUSG00000086171	Pcsk2os1
ENSMUSG00000086175	Gm15802
ENSMUSG00000086177	Gm14616
ENSMUSG00000086186	Ccdc34os
ENSMUSG00000086187	Gm8439
ENSMUSG00000086189	Gm15462
ENSMUSG00000086191	Zfp652os
ENSMUSG00000086192	Gm13609
ENSMUSG00000086196	Gm13571
ENSMUSG00000086199	Bcas3os1
ENSMUSG00000086209	4933405E24Rik
ENSMUSG00000086212	Mkln1os
ENSMUSG00000086214	Gm14062
ENSMUSG00000086219	Srrm4os
ENSMUSG00000086221	4930412B13Rik
ENSMUSG00000086224	2700069I18Rik
ENSMUSG00000086225	Gm8661
ENSMUSG00000086228	Ubap1l
ENSMUSG00000086239	Gm14329
ENSMUSG00000086244	4930558G05Rik
ENSMUSG00000086254	3100003L05Rik
ENSMUSG00000086256	Gm12052
ENSMUSG00000086258	Gm15239
ENSMUSG00000086259	Tmem150cos
ENSMUSG00000086260	Gm16259
ENSMUSG00000086261	Gm3765
ENSMUSG00000086262	A930031H19Rik
ENSMUSG00000086263	4930519D14Rik
ENSMUSG00000086266	Igf2os
ENSMUSG00000086272	BC039966
ENSMUSG00000086273	Rbm46os
ENSMUSG00000086277	4930558K02Rik
ENSMUSG00000086279	Gm15634
ENSMUSG00000086282	Sox5os4
ENSMUSG00000086284	Frmpd1os
ENSMUSG00000086290	Snhg12
ENSMUSG00000086298	Gm11716
ENSMUSG00000086308	G630016G05Rik
ENSMUSG00000086315	Arl4aos
ENSMUSG00000086316	Nbdy
ENSMUSG00000086319	Gm16087
ENSMUSG00000086321	Gm11413
ENSMUSG00000086322	Zfp593os
ENSMUSG00000086327	Slfn5os
ENSMUSG00000086335	Gm12107
ENSMUSG00000086349	Gm13497
ENSMUSG00000086352	4930401G09Rik
ENSMUSG00000086353	Gm13481
ENSMUSG00000086355	4933428C19Rik
ENSMUSG00000086359	9630013K17Rik
ENSMUSG00000086361	Gm6569
ENSMUSG00000086363	A330102I10Rik
ENSMUSG00000086365	4930593C16Rik
ENSMUSG00000086366	1700061J23Rik
ENSMUSG00000086369	E330017L17Rik
ENSMUSG00000086370	Ftx
ENSMUSG00000086376	1700071G01Rik
ENSMUSG00000086377	4930529C04Rik
ENSMUSG00000086379	1700026D11Rik
ENSMUSG00000086381	AV064505
ENSMUSG00000086382	Chrna1os
ENSMUSG00000086386	Gm12108
ENSMUSG00000086391	1700042O10Rik
ENSMUSG00000086392	Mccc1os
ENSMUSG00000086401	Gm15559
ENSMUSG00000086410	Gm16158
ENSMUSG00000086425	F730016J06Rik
ENSMUSG00000086429	Gt(ROSA)26Sor
ENSMUSG00000086433	Rsf1os1
ENSMUSG00000086437	Gm13021
ENSMUSG00000086438	Asb17os
ENSMUSG00000086446	Prkag2os1
ENSMUSG00000086447	Gm13522
ENSMUSG00000086449	9030204H09Rik
ENSMUSG00000086458	Gm2639
ENSMUSG00000086462	Gm13990
ENSMUSG00000086468	Etaa1os
ENSMUSG00000086483	8030443G20Rik
ENSMUSG00000086484	Nron
ENSMUSG00000086491	Gm13291
ENSMUSG00000086494	2210417A02Rik
ENSMUSG00000086501	4930597A21Rik
ENSMUSG00000086503	Xist
ENSMUSG00000086504	Kif16bos
ENSMUSG00000086507	Adap2os
ENSMUSG00000086509	6430503K07Rik
ENSMUSG00000086514	Gm11747
ENSMUSG00000086518	Gm14503
ENSMUSG00000086521	Or13p9-ps1
ENSMUSG00000086524	Pabpc1l2a
ENSMUSG00000086529	Acss2os
ENSMUSG00000086531	Gm11351
ENSMUSG00000086537	Gnasas1
ENSMUSG00000086544	Chn1os3
ENSMUSG00000086545	Lrrc3c
ENSMUSG00000086550	Pla2g10os
ENSMUSG00000086552	Dlx4os
ENSMUSG00000086554	9530034E10Rik
ENSMUSG00000086564	Cd101
ENSMUSG00000086565	Gm13133
ENSMUSG00000086569	Rab11fip4os2
ENSMUSG00000086583	Gm15500
ENSMUSG00000086587	Gm11837
ENSMUSG00000086588	Gm11729
ENSMUSG00000086593	Gm16548
ENSMUSG00000086594	Nudt12os
ENSMUSG00000086596	Susd5
ENSMUSG00000086598	Btbd18
ENSMUSG00000086604	Gm15510
ENSMUSG00000086610	Gm15408
ENSMUSG00000086617	LOC666331
ENSMUSG00000086621	Gm13348
ENSMUSG00000086624	Gm16130
ENSMUSG00000086632	1700112J05Rik
ENSMUSG00000086644	Gm13470
ENSMUSG00000086645	Gm15743
ENSMUSG00000086646	Platr20
ENSMUSG00000086653	9130015L21Rik
ENSMUSG00000086655	C330018A13Rik
ENSMUSG00000086662	BC046251
ENSMUSG00000086668	Gm15273
ENSMUSG00000086680	Gm11592
ENSMUSG00000086690	4933406J10Rik
ENSMUSG00000086695	Gm15247
ENSMUSG00000086703	4930507D10Rik
ENSMUSG00000086710	1700019E08Rik
ENSMUSG00000086712	Mexis
ENSMUSG00000086713	4930407G08Rik
ENSMUSG00000086715	B230112J18Rik
ENSMUSG00000086722	Gm15499
ENSMUSG00000086724	Gm12833
ENSMUSG00000086726	Gm9458
ENSMUSG00000086727	Alyreffm1
ENSMUSG00000086728	Man2c1os
ENSMUSG00000086732	Gm6117
ENSMUSG00000086736	Gm14902
ENSMUSG00000086741	Gm15816
ENSMUSG00000086745	Tspan2os
ENSMUSG00000086746	Gm15222
ENSMUSG00000086756	Gm14051
ENSMUSG00000086757	Gm2309
ENSMUSG00000086758	Gm13912
ENSMUSG00000086760	1700025D23Rik
ENSMUSG00000086761	Cep112os1
ENSMUSG00000086763	Plxna4os1
ENSMUSG00000086764	4930527A07Rik
ENSMUSG00000086765	Gm11827
ENSMUSG00000086766	Gm15969
ENSMUSG00000086767	Gm13070
ENSMUSG00000086775	Snhg7os
ENSMUSG00000086782	E130102H24Rik
ENSMUSG00000086784	Isoc2a
ENSMUSG00000086788	1700029M20Rik
ENSMUSG00000086789	Lyrm7os
ENSMUSG00000086790	Gm12911
ENSMUSG00000086796	4932702P03Rik
ENSMUSG00000086798	Gm16222
ENSMUSG00000086800	4930556L07Rik
ENSMUSG00000086812	Gm8978
ENSMUSG00000086815	3110082J24Rik
ENSMUSG00000086817	Gm11482
ENSMUSG00000086818	Ctrcos
ENSMUSG00000086820	Gm11465
ENSMUSG00000086821	Gm13377
ENSMUSG00000086833	Gm12440
ENSMUSG00000086840	Gm14250
ENSMUSG00000086843	E030013I19Rik
ENSMUSG00000086845	Gm13010
ENSMUSG00000086848	Lce6a
ENSMUSG00000086856	Gm42321
ENSMUSG00000086858	Trav20
ENSMUSG00000086859	Snhg20
ENSMUSG00000086860	Gm1720
ENSMUSG00000086861	Gm15325
ENSMUSG00000086862	Gm13546
ENSMUSG00000086866	4930512H18Rik
ENSMUSG00000086875	Lipo5
ENSMUSG00000086887	1700060C16Rik
ENSMUSG00000086892	4933430M04Rik
ENSMUSG00000086894	Gm15708
ENSMUSG00000086896	Cyp4x1os
ENSMUSG00000086898	Itpr3os
ENSMUSG00000086903	Hotair
ENSMUSG00000086909	Timd7-ps
ENSMUSG00000086910	Gm15755
ENSMUSG00000086914	Gm16124
ENSMUSG00000086915	Gm16364
ENSMUSG00000086925	Gm6286
ENSMUSG00000086926	Gm6226
ENSMUSG00000086927	Gm11823
ENSMUSG00000086928	Gm14210
ENSMUSG00000086930	Frs3os
ENSMUSG00000086936	Gm9697
ENSMUSG00000086937	Gm15063
ENSMUSG00000086938	4930481A15Rik
ENSMUSG00000086943	4732414G09Rik
ENSMUSG00000086947	4930522O17Rik
ENSMUSG00000086952	Gm12596
ENSMUSG00000086953	Aknaos
ENSMUSG00000086954	4930583P06Rik
ENSMUSG00000086957	Gm13869
ENSMUSG00000086962	Faxdc2
ENSMUSG00000086968	4933431E20Rik
ENSMUSG00000086978	1700021L23Rik
ENSMUSG00000086986	Gm12103
ENSMUSG00000086993	Rsf1os2
ENSMUSG00000086995	Gm13544
ENSMUSG00000086999	Bcas1os2
ENSMUSG00000087006	Gm13889
ENSMUSG00000087007	Gm2231
ENSMUSG00000087009	Nphs1os
ENSMUSG00000087010	Gm40244
ENSMUSG00000087011	Gm32371
ENSMUSG00000087021	Fthl17-ps3
ENSMUSG00000087028	Gm13387
ENSMUSG00000087029	Gm14133
ENSMUSG00000087030	Gm16143
ENSMUSG00000087034	Cbfa2t2-ps1
ENSMUSG00000087035	Tmem74bos
ENSMUSG00000087038	2900079G21Rik
ENSMUSG00000087039	Cdrt4os2
ENSMUSG00000087044	1700042G15Rik
ENSMUSG00000087045	4930515B02Rik
ENSMUSG00000087050	Dhrs13os
ENSMUSG00000087057	Gm11730
ENSMUSG00000087061	A130030D18Rik
ENSMUSG00000087069	Gm13793
ENSMUSG00000087070	Gm12505
ENSMUSG00000087074	Gm14249
ENSMUSG00000087075	Lbhd2
ENSMUSG00000087080	Gm12199
ENSMUSG00000087082	Gm15423
ENSMUSG00000087083	Gm15083
ENSMUSG00000087084	Gm13016
ENSMUSG00000087088	Gm16638
ENSMUSG00000087095	Emx2os
ENSMUSG00000087103	Gm13344
ENSMUSG00000087104	Tmem132cos
ENSMUSG00000087107	Slfnlnc
ENSMUSG00000087110	Gm11264
ENSMUSG00000087115	Pcsk2os2
ENSMUSG00000087119	Atg4a-ps
ENSMUSG00000087121	Gm7847
ENSMUSG00000087122	4930403D09Rik
ENSMUSG00000087125	A230108P19Rik
ENSMUSG00000087131	Gm16152
ENSMUSG00000087133	Gm6956
ENSMUSG00000087137	4930509K18Rik
ENSMUSG00000087138	Gm15545
ENSMUSG00000087139	Gm11683
ENSMUSG00000087141	Plcxd2
ENSMUSG00000087143	A830082K12Rik
ENSMUSG00000087145	Gm12665
ENSMUSG00000087148	1700030C14Rik
ENSMUSG00000087149	Itih6
ENSMUSG00000087152	Cldn34-ps
ENSMUSG00000087153	Gm6483
ENSMUSG00000087155	Gm15008
ENSMUSG00000087160	Gm16336
ENSMUSG00000087162	Gm14244
ENSMUSG00000087166	L1td1
ENSMUSG00000087170	1700001G01Rik
ENSMUSG00000087172	Gm12153
ENSMUSG00000087175	Gm15133
ENSMUSG00000087179	Gm14230
ENSMUSG00000087185	Gm13872
ENSMUSG00000087194	Skint6
ENSMUSG00000087198	Tmem274
ENSMUSG00000087200	Lrp8os3
ENSMUSG00000087202	Gm15813
ENSMUSG00000087211	Lhx1os
ENSMUSG00000087214	Gm15555
ENSMUSG00000087223	4930442L01Rik
ENSMUSG00000087224	Gm2182
ENSMUSG00000087226	Gm14015
ENSMUSG00000087230	Mroh3
ENSMUSG00000087236	Kif28
ENSMUSG00000087238	Gm12863
ENSMUSG00000087241	Gm11844
ENSMUSG00000087242	C78197
ENSMUSG00000087247	Alkal1
ENSMUSG00000087254	2310005A03Rik
ENSMUSG00000087259	2610035D17Rik
ENSMUSG00000087260	Lamtor5
ENSMUSG00000087261	Gm5108
ENSMUSG00000087264	Gad1os
ENSMUSG00000087268	Gm32316
ENSMUSG00000087273	Gm13203
ENSMUSG00000087278	A930006I01Rik
ENSMUSG00000087279	4930544D05Rik
ENSMUSG00000087281	Gm16015
ENSMUSG00000087283	Gm13580
ENSMUSG00000087286	Gm9013
ENSMUSG00000087289	4933424M12Rik
ENSMUSG00000087292	Gm13832
ENSMUSG00000087301	Gm13629
ENSMUSG00000087303	Lipo2
ENSMUSG00000087309	4930528P14Rik
ENSMUSG00000087321	Gm5353
ENSMUSG00000087330	Bloodlinc
ENSMUSG00000087333	Gm13652
ENSMUSG00000087334	AW495222
ENSMUSG00000087335	4930526F13Rik
ENSMUSG00000087337	Gm14144
ENSMUSG00000087338	Scpep1os
ENSMUSG00000087341	0610040F04Rik
ENSMUSG00000087342	Gm12238
ENSMUSG00000087343	1700021N21Rik
ENSMUSG00000087344	Gm15627
ENSMUSG00000087358	Gm5932
ENSMUSG00000087360	Gm15104
ENSMUSG00000087361	0610043K17Rik
ENSMUSG00000087362	Gm13710
ENSMUSG00000087364	Gm13398
ENSMUSG00000087366	Junos
ENSMUSG00000087369	Gm14696
ENSMUSG00000087370	Tmem170b
ENSMUSG00000087381	Gm16008
ENSMUSG00000087382	Ctcflos
ENSMUSG00000087385	Frg2f1
ENSMUSG00000087386	LOC118568726
ENSMUSG00000087388	Gm12128
ENSMUSG00000087403	Kantr
ENSMUSG00000087408	Gdf1
ENSMUSG00000087410	2310065F04Rik
ENSMUSG00000087412	Gm15501
ENSMUSG00000087413	Gm11266
ENSMUSG00000087417	Gm13001
ENSMUSG00000087434	Rab11fip4os1
ENSMUSG00000087440	4930577N17Rik
ENSMUSG00000087441	Gm13853
ENSMUSG00000087444	Gm5475
ENSMUSG00000087452	Gm11998
ENSMUSG00000087460	4930401O12Rik
ENSMUSG00000087461	C230014O12Rik
ENSMUSG00000087466	A330041J22Rik
ENSMUSG00000087468	Gm7023
ENSMUSG00000087469	Gm16142
ENSMUSG00000087470	1700080G11Rik
ENSMUSG00000087475	4933406I18Rik
ENSMUSG00000087476	Rap1gapos
ENSMUSG00000087477	Gm13822
ENSMUSG00000087484	2900089D17Rik
ENSMUSG00000087487	Ppp2r2cos
ENSMUSG00000087495	LOC100125594
ENSMUSG00000087496	Gm13523
ENSMUSG00000087504	9430019J16Rik
ENSMUSG00000087507	4933406G16Rik
ENSMUSG00000087508	Gm14169
ENSMUSG00000087512	Ccdc201
ENSMUSG00000087516	Tbx3os1
ENSMUSG00000087521	Pax1dt
ENSMUSG00000087522	Gm371
ENSMUSG00000087524	Gm39938
ENSMUSG00000087526	Gm33155
ENSMUSG00000087534	Gm11418
ENSMUSG00000087535	Gm32307
ENSMUSG00000087537	Gm13799
ENSMUSG00000087543	Gm16576
ENSMUSG00000087547	Platr27
ENSMUSG00000087549	Gm13427
ENSMUSG00000087561	1700039I01Rik
ENSMUSG00000087569	Actb-ps1
ENSMUSG00000087574	C030037D09Rik
ENSMUSG00000087577	Ccl19-ps6
ENSMUSG00000087581	Gm11571
ENSMUSG00000087584	Gm14457
ENSMUSG00000087587	Gm15245
ENSMUSG00000087590	Epb41l4aos
ENSMUSG00000087591	Gm14635
ENSMUSG00000087596	Gm11715
ENSMUSG00000087598	Zfp111
ENSMUSG00000087600	Pmepa1os
ENSMUSG00000087601	Uchl1os
ENSMUSG00000087604	Cdrt4os1
ENSMUSG00000087609	4930442J19Rik
ENSMUSG00000087617	Gm14268
ENSMUSG00000087618	Gm14114
ENSMUSG00000087620	5330434G04Rik
ENSMUSG00000087622	Gm12290
ENSMUSG00000087624	Gm14321
ENSMUSG00000087625	4930419G24Rik
ENSMUSG00000087626	Gm15050
ENSMUSG00000087630	Gm11513
ENSMUSG00000087642	Ighe
ENSMUSG00000087644	Gm14703
ENSMUSG00000087651	1500009L16Rik
ENSMUSG00000087658	Hotairm1
ENSMUSG00000087668	Gm11186
ENSMUSG00000087672	Gm15122
ENSMUSG00000087674	4930447M23Rik
ENSMUSG00000087679	Tmem250
ENSMUSG00000087687	Pet100
ENSMUSG00000087691	Cd55os
ENSMUSG00000087695	Gm16291
ENSMUSG00000087698	Gm13031
ENSMUSG00000087708	Gm23000
ENSMUSG00000087712	Gm25828
ENSMUSG00000087714	Gm25827
ENSMUSG00000087715	Gm25826
ENSMUSG00000087717	Gm25824
ENSMUSG00000087718	Gm22236
ENSMUSG00000087720	Gm26279
ENSMUSG00000087723	Gm26278
ENSMUSG00000087724	Gm26276
ENSMUSG00000087734	Gm24646
ENSMUSG00000087736	Gm24648
ENSMUSG00000087739	Gm24644
ENSMUSG00000087742	Gm25152
ENSMUSG00000087746	Gm25150
ENSMUSG00000087747	Gm25151
ENSMUSG00000087752	Gm23467
ENSMUSG00000087760	Gm23980
ENSMUSG00000087761	Gm23981
ENSMUSG00000087765	Gm23985
ENSMUSG00000087769	Gm23986
ENSMUSG00000087772	Gm22319
ENSMUSG00000087776	Gm22322
ENSMUSG00000087777	Gm22321
ENSMUSG00000087780	Gm23167
ENSMUSG00000087781	Gm23168
ENSMUSG00000087782	Gm23169
ENSMUSG00000087790	Gm25970
ENSMUSG00000087792	Gm25968
ENSMUSG00000087793	Gm25967
ENSMUSG00000087795	Gm25965
ENSMUSG00000087796	Gm25964
ENSMUSG00000087800	Gm25569
ENSMUSG00000087802	Gm25979
ENSMUSG00000087804	Gm23434
ENSMUSG00000087805	Gm27926
ENSMUSG00000087806	Gm23432
ENSMUSG00000087808	Gm23435
ENSMUSG00000087810	Gm25113
ENSMUSG00000087812	Gm25115
ENSMUSG00000087813	Gm22490
ENSMUSG00000087815	Gm22491
ENSMUSG00000087816	Gm25116
ENSMUSG00000087819	Gm25117
ENSMUSG00000087820	Mir1928
ENSMUSG00000087823	Gm22281
ENSMUSG00000087825	Gm22279
ENSMUSG00000087831	Gm23960
ENSMUSG00000087832	Gm23958
ENSMUSG00000087835	Gm24481
ENSMUSG00000087839	Gm23955
ENSMUSG00000087841	Gm25623
ENSMUSG00000087842	Gm25622
ENSMUSG00000087844	Mir1958
ENSMUSG00000087847	Gm25624
ENSMUSG00000087850	Gm22792
ENSMUSG00000087855	Mir432
ENSMUSG00000087857	Gm22791
ENSMUSG00000087858	Gm22795
ENSMUSG00000087861	Gm24440
ENSMUSG00000087862	Gm23048
ENSMUSG00000087867	Gm24443
ENSMUSG00000087870	Gm26100
ENSMUSG00000087871	Gm26101
ENSMUSG00000087873	Gm26099
ENSMUSG00000087875	Gm26104
ENSMUSG00000087878	Gm26105
ENSMUSG00000087880	Gm23605
ENSMUSG00000087881	Gm22442
ENSMUSG00000087883	Gm23602
ENSMUSG00000087884	Gm23601
ENSMUSG00000087887	Gm23598
ENSMUSG00000087892	Gm25278
ENSMUSG00000087893	Gm23441
ENSMUSG00000087894	Gm25280
ENSMUSG00000087899	Mir1942
ENSMUSG00000087903	Gm22039
ENSMUSG00000087908	Gm22034
ENSMUSG00000087912	Gm24916
ENSMUSG00000087916	Gm24912
ENSMUSG00000087917	Gm24911
ENSMUSG00000087919	Gm24908
ENSMUSG00000087922	Gm23229
ENSMUSG00000087923	Gm23230
ENSMUSG00000087924	Gm23231
ENSMUSG00000087926	Gm23233
ENSMUSG00000087929	Gm23234
ENSMUSG00000087930	Gm26048
ENSMUSG00000087932	Mir1971
ENSMUSG00000087933	Gm26047
ENSMUSG00000087935	Snora81
ENSMUSG00000087936	Gm23675
ENSMUSG00000087937	Gm26046
ENSMUSG00000087938	Gm26049
ENSMUSG00000087939	Gm23676
ENSMUSG00000087940	Gm24246
ENSMUSG00000087942	Gm24244
ENSMUSG00000087947	Gm24249
ENSMUSG00000087949	Gm24251
ENSMUSG00000087950	Mir1948
ENSMUSG00000087954	Gm22559
ENSMUSG00000087963	Gm25394
ENSMUSG00000087964	Gm25388
ENSMUSG00000087966	Gm25390
ENSMUSG00000087967	Gm25391
ENSMUSG00000087968	Gm25395
ENSMUSG00000087973	Gm23716
ENSMUSG00000087980	Gm22226
ENSMUSG00000087985	Gm22223
ENSMUSG00000087987	Gm22221
ENSMUSG00000087990	Gm25058
ENSMUSG00000087992	Gm25059
ENSMUSG00000087993	Mir1982
ENSMUSG00000087995	Gm25054
ENSMUSG00000087997	Gm25056
ENSMUSG00000088001	Gm22883
ENSMUSG00000088002	Gm24775
ENSMUSG00000088005	Gm24787
ENSMUSG00000088008	Gm25492
ENSMUSG00000088009	Gm24774
ENSMUSG00000088015	Mir1932
ENSMUSG00000088018	Gm23390
ENSMUSG00000088019	Gm23826
ENSMUSG00000088020	Gm22762
ENSMUSG00000088021	Gm22145
ENSMUSG00000088025	Rprl3
ENSMUSG00000088027	Gm22144
ENSMUSG00000088037	Gm24992
ENSMUSG00000088039	Gm24994
ENSMUSG00000088040	Gm23329
ENSMUSG00000088041	Gm25261
ENSMUSG00000088043	Gm23328
ENSMUSG00000088044	Gm23326
ENSMUSG00000088045	Gm23327
ENSMUSG00000088046	Gm23324
ENSMUSG00000088047	Gm23325
ENSMUSG00000088048	Gm23331
ENSMUSG00000088051	Gm26150
ENSMUSG00000088054	Mir1968
ENSMUSG00000088058	Gm26153
ENSMUSG00000088060	Gm24475
ENSMUSG00000088068	Gm47290
ENSMUSG00000088071	Gm22818
ENSMUSG00000088076	Gm22815
ENSMUSG00000088084	Gm25342
ENSMUSG00000088088	Rmrp
ENSMUSG00000088095	Gm23669
ENSMUSG00000088098	Gm23674
ENSMUSG00000088103	Gm23993
ENSMUSG00000088104	Gm22380
ENSMUSG00000088105	Gm22379
ENSMUSG00000088106	Gm22378
ENSMUSG00000088108	Snora47
ENSMUSG00000088111	Gm24064
ENSMUSG00000088113	Mir1960
ENSMUSG00000088114	Gm24061
ENSMUSG00000088121	Gm25721
ENSMUSG00000088125	Gm26070
ENSMUSG00000088126	Gm22870
ENSMUSG00000088134	Gm22310
ENSMUSG00000088135	Gm22588
ENSMUSG00000088139	Gm27343
ENSMUSG00000088141	Mir1962
ENSMUSG00000088145	Gm24719
ENSMUSG00000088146	Gm24718
ENSMUSG00000088147	Gm24717
ENSMUSG00000088148	Mir1983
ENSMUSG00000088149	Gm24716
ENSMUSG00000088151	Gm26347
ENSMUSG00000088152	Gm25572
ENSMUSG00000088154	Gm25637
ENSMUSG00000088155	Gm26349
ENSMUSG00000088159	Gm26345
ENSMUSG00000088160	Gm23538
ENSMUSG00000088164	Gm23534
ENSMUSG00000088167	Gm23535
ENSMUSG00000088168	Gm23540
ENSMUSG00000088169	Gm22059
ENSMUSG00000088172	Gm25217
ENSMUSG00000088175	Gm23101
ENSMUSG00000088180	Gm22218
ENSMUSG00000088183	Gm22215
ENSMUSG00000088191	Gm23903
ENSMUSG00000088192	Gm23904
ENSMUSG00000088195	Gm23901
ENSMUSG00000088196	Gm23902
ENSMUSG00000088197	Gm24138
ENSMUSG00000088198	Gm23906
ENSMUSG00000088201	Gm23754
ENSMUSG00000088208	Gm23751
ENSMUSG00000088212	Gm22082
ENSMUSG00000088217	Gm22079
ENSMUSG00000088218	Gm22078
ENSMUSG00000088224	Gm25406
ENSMUSG00000088225	Gm22598
ENSMUSG00000088227	Gm22597
ENSMUSG00000088228	Gm22603
ENSMUSG00000088232	Gm25429
ENSMUSG00000088236	Gm25425
ENSMUSG00000088240	Gm22915
ENSMUSG00000088241	Gm22916
ENSMUSG00000088242	Gm25913
ENSMUSG00000088244	Gm25909
ENSMUSG00000088245	Gm25910
ENSMUSG00000088248	Mir1969
ENSMUSG00000088252	Snord13
ENSMUSG00000088253	Gm24285
ENSMUSG00000088254	Gm24289
ENSMUSG00000088255	Gm24288
ENSMUSG00000088257	Gm24286
ENSMUSG00000088258	Gm24291
ENSMUSG00000088260	Gm24780
ENSMUSG00000088261	Gm24781
ENSMUSG00000088265	Gm24784
ENSMUSG00000088266	Gm24782
ENSMUSG00000088273	Gm23123
ENSMUSG00000088275	Gm23124
ENSMUSG00000088276	Gm23125
ENSMUSG00000088281	Gm23585
ENSMUSG00000088282	Gm23586
ENSMUSG00000088293	Gm26411
ENSMUSG00000088296	Gm26409
ENSMUSG00000088297	Gm26408
ENSMUSG00000088303	Gm23382
ENSMUSG00000088304	Gm24504
ENSMUSG00000088307	Gm24505
ENSMUSG00000088308	Gm24507
ENSMUSG00000088310	Gm26183
ENSMUSG00000088311	Gm26184
ENSMUSG00000088312	Gm26181
ENSMUSG00000088313	Gm26182
ENSMUSG00000088318	Gm26187
ENSMUSG00000088320	Gm25665
ENSMUSG00000088323	Gm25663
ENSMUSG00000088325	Gm25668
ENSMUSG00000088332	Gm22847
ENSMUSG00000088333	Gm27396
ENSMUSG00000088337	Gm22845
ENSMUSG00000088343	Gm22339
ENSMUSG00000088344	Gm22336
ENSMUSG00000088346	Gm22337
ENSMUSG00000088349	Gm22335
ENSMUSG00000088351	Gm24016
ENSMUSG00000088352	Gm24013
ENSMUSG00000088358	Gm24008
ENSMUSG00000088362	Gm23498
ENSMUSG00000088363	Gm23497
ENSMUSG00000088364	Gm28020
ENSMUSG00000088370	Gm22880
ENSMUSG00000088372	Gm22881
ENSMUSG00000088373	Mir1956
ENSMUSG00000088374	Gm22882
ENSMUSG00000088377	Gm25183
ENSMUSG00000088378	Gm25184
ENSMUSG00000088379	Gm25185
ENSMUSG00000088380	Gm24686
ENSMUSG00000088387	Gm24691
ENSMUSG00000088391	Gm26310
ENSMUSG00000088392	Gm26307
ENSMUSG00000088394	Gm26312
ENSMUSG00000088398	Gm26306
ENSMUSG00000088402	Gm25887
ENSMUSG00000088405	Gm25886
ENSMUSG00000088407	Gm25884
ENSMUSG00000088408	Gm25881
ENSMUSG00000088410	Gm24240
ENSMUSG00000088412	Gm24241
ENSMUSG00000088414	Mir1967
ENSMUSG00000088418	Gm26162
ENSMUSG00000088419	Gm24236
ENSMUSG00000088423	Gm22554
ENSMUSG00000088425	Gm24422
ENSMUSG00000088429	Gm22557
ENSMUSG00000088432	Gm25384
ENSMUSG00000088435	Gm25383
ENSMUSG00000088437	Gm24198
ENSMUSG00000088440	Gm23555
ENSMUSG00000088441	Gm25599
ENSMUSG00000088443	Gm23554
ENSMUSG00000088444	Gm22187
ENSMUSG00000088445	Gm23557
ENSMUSG00000088447	Gm22186
ENSMUSG00000088450	Gm26369
ENSMUSG00000088451	Gm26368
